Replicate Name,Protein Name,Precursor Ion Name,Precursor Mz,Product Mz,Retention Time,Area,Background,Start Time,End Time,Height
241121_Std_50nM_RP-Mix234_InH2O,molecules1,Pyridoxal,168.082,94.134,0.69,8909,3485,0.65,0.75,4520
241121_Poo_UCYNA-culture_Full1,molecules1,Pyridoxal,168.082,94.134,0.73,3728980,66606,0.65,0.75,2266061
241121_Poo_UCYNA-culture_Full2,molecules1,Pyridoxal,168.082,94.134,0.73,3572782,64438,0.65,0.75,2228178
241121_Poo_UCYNA-culture_Full3,molecules1,Pyridoxal,168.082,94.134,0.72,3401355,183650,0.65,0.75,2185057
241121_Smp_UCYNA_Z-2,molecules1,Pyridoxal,168.082,94.134,0.72,447420,237,0.65,0.75,263114
241121_Smp_UCYNA_Z-4,molecules1,Pyridoxal,168.082,94.134,0.73,439904,19470,0.65,0.75,224021
241121_Smp_UCYNA_Z-7,molecules1,Pyridoxal,168.082,94.134,0.73,326271,63373,0.65,0.75,182260
241121_Smp_UCYNA_Z-12,molecules1,Pyridoxal,168.082,94.134,0.73,366467,10702,0.65,0.75,169859
241121_Smp_UCYNA_Z-13,molecules1,Pyridoxal,168.082,94.134,0.72,400958,24207,0.65,0.75,191776
241121_Smp_UCYNA_Z-17,molecules1,Pyridoxal,168.082,94.134,0.72,358241,13310,0.65,0.75,203087
241121_Smp_UCYNA_Z-19,molecules1,Pyridoxal,168.082,94.134,0.73,795801,21433,0.65,0.75,469869
241121_Smp_UCYNA_Z-20,molecules1,Pyridoxal,168.082,94.134,0.73,1219109,11365,0.65,0.75,774415
241121_Smp_UCYNA_Z-21,molecules1,Pyridoxal,168.082,94.134,0.72,356095,20679,0.65,0.75,208192
241121_Smp_UCYNA_Z-22,molecules1,Pyridoxal,168.082,94.134,0.72,6101060,98221,0.65,0.75,3903942
241121_Smp_UCYNA_Z-23,molecules1,Pyridoxal,168.082,94.134,0.72,4808037,131757,0.65,0.75,3026466
241121_Smp_UCYNA_Z-24,molecules1,Pyridoxal,168.082,94.134,0.73,5523898,120043,0.65,0.75,3580091
241121_Smp_UCYNA_Z-25,molecules1,Pyridoxal,168.082,94.134,0.73,367357,2821,0.65,0.75,175729
241121_Smp_UCYNA_Z-26,molecules1,Pyridoxal,168.082,94.134,0.73,472749,16972,0.65,0.75,277368
241121_Smp_UCYNA_Z-27,molecules1,Pyridoxal,168.082,94.134,0.73,406466,12704,0.65,0.75,236838
241121_Smp_UCYNA_Z-28,molecules1,Pyridoxal,168.082,94.134,0.72,360194,8016,0.65,0.75,184976
241121_Smp_UCYNA_Z-29,molecules1,Pyridoxal,168.082,94.134,0.72,390976,4234,0.65,0.75,217958
241121_Smp_UCYNA_Z-30,molecules1,Pyridoxal,168.082,94.134,0.73,4110317,89601,0.65,0.75,2674726
241121_Smp_UCYNA_Z-31,molecules1,Pyridoxal,168.082,94.134,0.73,4653900,317055,0.65,0.75,2815388
241121_Smp_UCYNA_Z-32,molecules1,Pyridoxal,168.082,94.134,0.73,3521369,112668,0.65,0.75,2044865
241121_Smp_UCYNA_Z-33,molecules1,Pyridoxal,168.082,94.134,0.72,456233,27944,0.65,0.75,241067
241121_Smp_UCYNA_Z-34,molecules1,Pyridoxal,168.082,94.134,0.73,4924060,101374,0.65,0.75,3127059
241121_Smp_UCYNA_Z-35,molecules1,Pyridoxal,168.082,94.134,0.72,4761611,160530,0.65,0.75,3045922
241121_Smp_UCYNA_Z-36,molecules1,Pyridoxal,168.082,94.134,0.73,5697454,187911,0.65,0.75,3875327
241121_Smp_UCYNA_Z-37,molecules1,Pyridoxal,168.082,94.134,0.73,432482,9702,0.65,0.75,220903
241121_Smp_UCYNA_Z-38,molecules1,Pyridoxal,168.082,94.134,0.73,370878,32658,0.65,0.75,181578
241121_Smp_UCYNA_Z-39,molecules1,Pyridoxal,168.082,94.134,0.73,463352,31501,0.65,0.75,253914
241121_Smp_UCYNA_Z-40,molecules1,Pyridoxal,168.082,94.134,0.73,493812,8470,0.65,0.75,230769
241121_Smp_UCYNA_Z-41,molecules1,Pyridoxal,168.082,94.134,0.73,432084,19829,0.65,0.75,244403
241121_Smp_UCYNA_Z-42,molecules1,Pyridoxal,168.082,94.134,0.72,492969,20878,0.65,0.75,290045
241121_Std_0nM_UCYNA_B12_1,molecules1,Pyridoxamine,169.112,134.084,0.6,1640,0,0.54,0.63,1060
241121_Std_0nM_UCYNA_B12_2,molecules1,Pyridoxamine,169.112,134.084,0.55,81,0,0.54,0.63,57
241121_Std_1nM_UCYNA_B12_1,molecules1,Pyridoxamine,169.112,134.084,0.59,2137,0,0.54,0.63,1688
241121_Std_1nM_UCYNA_B12_2,molecules1,Pyridoxamine,169.112,134.084,0.57,2585,0,0.54,0.63,2119
241121_Std_5nM_UCYNA_B12_1,molecules1,Pyridoxamine,169.112,134.084,0.59,2374,18,0.54,0.63,1745
241121_Std_5nM_UCYNA_B12_2,molecules1,Pyridoxamine,169.112,134.084,0.59,1126,121,0.54,0.63,985
241121_Std_10nM_UCYNA_B12_1,molecules1,Pyridoxamine,169.112,134.084,0.57,1689,0,0.54,0.63,1447
241121_Std_10nM_UCYNA_B12_2,molecules1,Pyridoxamine,169.112,134.084,0.59,1282,0,0.54,0.63,1861
241121_Std_20nM_UCYNA_B12_1,molecules1,Pyridoxamine,169.112,134.084,0.62,1289,554,0.54,0.63,1455
241121_Std_20nM_UCYNA_B12_2,molecules1,Pyridoxamine,169.112,134.084,0.55,1217,0,0.54,0.63,1481
241121_Std_50nM_RP-Mix234_InH2O,molecules1,Pyridoxamine,169.112,134.084,0.61,961,0,0.54,0.63,1011
241121_Poo_UCYNA-culture_Full1,molecules1,Pyridoxamine,169.112,134.084,0.58,70390,137,0.54,0.63,43371
241121_Poo_UCYNA-culture_Full2,molecules1,Pyridoxamine,169.112,134.084,0.58,61861,0,0.54,0.63,30423
241121_Poo_UCYNA-culture_Full3,molecules1,Pyridoxamine,169.112,134.084,0.59,50054,4662,0.54,0.63,38606
241121_Smp_UCYNA_Z-2,molecules1,Pyridoxamine,169.112,134.084,0.61,661,0,0.54,0.63,1654
241121_Smp_UCYNA_Z-4,molecules1,Pyridoxamine,169.112,134.084,0.6,2653,0,0.54,0.63,1705
241121_Smp_UCYNA_Z-7,molecules1,Pyridoxamine,169.112,134.084,0.59,1722,0,0.54,0.63,1035
241121_Smp_UCYNA_Z-12,molecules1,Pyridoxamine,169.112,134.084,0.54,19,7,0.54,0.63,48
241121_Smp_UCYNA_Z-13,molecules1,Pyridoxamine,169.112,134.084,0.58,2790,140,0.54,0.63,2546
241121_Smp_UCYNA_Z-17,molecules1,Pyridoxamine,169.112,134.084,0.59,2125,116,0.54,0.63,1895
241121_Smp_UCYNA_Z-19,molecules1,Pyridoxamine,169.112,134.084,0.62,5606,20,0.54,0.63,4652
241121_Smp_UCYNA_Z-20,molecules1,Pyridoxamine,169.112,134.084,0.59,38397,0,0.54,0.63,16341
241121_Smp_UCYNA_Z-21,molecules1,Pyridoxamine,169.112,134.084,0.6,208,0,0.54,0.63,273
241121_Smp_UCYNA_Z-22,molecules1,Pyridoxamine,169.112,134.084,0.58,87386,812,0.54,0.63,70951
241121_Smp_UCYNA_Z-23,molecules1,Pyridoxamine,169.112,134.084,0.58,135461,1665,0.54,0.63,95180
241121_Smp_UCYNA_Z-24,molecules1,Pyridoxamine,169.112,134.084,0.58,78641,0,0.54,0.63,41465
241121_Smp_UCYNA_Z-25,molecules1,Pyridoxamine,169.112,134.084,0.57,1901,0,0.54,0.63,1669
241121_Smp_UCYNA_Z-26,molecules1,Pyridoxamine,169.112,134.084,0.61,5261,101,0.54,0.63,4030
241121_Smp_UCYNA_Z-27,molecules1,Pyridoxamine,169.112,134.084,0.61,1780,0,0.54,0.63,1262
241121_Smp_UCYNA_Z-28,molecules1,Pyridoxamine,169.112,134.084,0.59,1708,0,0.54,0.63,1932
241121_Smp_UCYNA_Z-29,molecules1,Pyridoxamine,169.112,134.084,0.61,1207,17,0.54,0.63,2299
241121_Smp_UCYNA_Z-30,molecules1,Pyridoxamine,169.112,134.084,0.58,104306,0,0.54,0.63,77778
241121_Smp_UCYNA_Z-31,molecules1,Pyridoxamine,169.112,134.084,0.58,70674,0,0.54,0.63,41592
241121_Smp_UCYNA_Z-32,molecules1,Pyridoxamine,169.112,134.084,0.59,100831,3626,0.54,0.63,54346
241121_Smp_UCYNA_Z-33,molecules1,Pyridoxamine,169.112,134.084,0.58,1894,0,0.54,0.63,1368
241121_Smp_UCYNA_Z-34,molecules1,Pyridoxamine,169.112,134.084,0.58,153807,127,0.54,0.63,100764
241121_Smp_UCYNA_Z-35,molecules1,Pyridoxamine,169.112,134.084,0.58,106024,0,0.54,0.63,77214
241121_Smp_UCYNA_Z-36,molecules1,Pyridoxamine,169.112,134.084,0.58,92076,36,0.54,0.63,64560
241121_Smp_UCYNA_Z-37,molecules1,Pyridoxamine,169.112,134.084,0.61,1401,0,0.54,0.63,1110
241121_Smp_UCYNA_Z-38,molecules1,Pyridoxamine,169.112,134.084,0.59,1416,0,0.54,0.63,1106
241121_Smp_UCYNA_Z-39,molecules1,Pyridoxamine,169.112,134.084,0.59,1970,51,0.54,0.63,1240
241121_Smp_UCYNA_Z-40,molecules1,Pyridoxamine,169.112,134.084,0.6,101,86,0.54,0.63,129
241121_Smp_UCYNA_Z-41,molecules1,Pyridoxamine,169.112,134.084,0.59,202,0,0.54,0.63,273
241121_Smp_UCYNA_Z-42,molecules1,Pyridoxamine,169.112,134.084,0.62,3180,445,0.54,0.63,2003
241121_Std_0nM_UCYNA_B12_1,molecules1,Pyridoxamine,169.112,77.142,0.61,8185,2190,0.54,0.63,3170
241121_Std_0nM_UCYNA_B12_2,molecules1,Pyridoxamine,169.112,77.142,0.55,1290,59,0.54,0.63,1600
241121_Std_1nM_UCYNA_B12_1,molecules1,Pyridoxamine,169.112,77.142,0.6,3542,4024,0.54,0.63,2632
241121_Std_1nM_UCYNA_B12_2,molecules1,Pyridoxamine,169.112,77.142,0.62,1105,0,0.54,0.63,1155
241121_Std_5nM_UCYNA_B12_1,molecules1,Pyridoxamine,169.112,77.142,0.6,6332,54,0.54,0.63,3888
241121_Std_5nM_UCYNA_B12_2,molecules1,Pyridoxamine,169.112,77.142,0.58,1033,0,0.54,0.63,872
241121_Std_10nM_UCYNA_B12_1,molecules1,Pyridoxamine,169.112,77.142,0.61,7138,188,0.54,0.63,4784
241121_Std_10nM_UCYNA_B12_2,molecules1,Pyridoxamine,169.112,77.142,0.6,781,9,0.54,0.63,1373
241121_Std_20nM_UCYNA_B12_1,molecules1,Pyridoxamine,169.112,77.142,0.6,1878,0,0.54,0.63,1330
241121_Std_20nM_UCYNA_B12_2,molecules1,Pyridoxamine,169.112,77.142,0.63,631,1460,0.54,0.63,1015
241121_Std_50nM_RP-Mix234_InH2O,molecules1,Pyridoxamine,169.112,77.142,0.6,3770,0,0.54,0.63,3272
241121_Poo_UCYNA-culture_Full1,molecules1,Pyridoxamine,169.112,77.142,0.61,7661,5689,0.54,0.63,4806
241121_Poo_UCYNA-culture_Full2,molecules1,Pyridoxamine,169.112,77.142,0.59,10661,454,0.54,0.63,6032
241121_Poo_UCYNA-culture_Full3,molecules1,Pyridoxamine,169.112,77.142,0.61,12599,0,0.54,0.63,6315
241121_Smp_UCYNA_Z-2,molecules1,Pyridoxamine,169.112,77.142,0.55,2261,646,0.54,0.63,1193
241121_Smp_UCYNA_Z-4,molecules1,Pyridoxamine,169.112,77.142,0.54,1563,0,0.54,0.63,995
241121_Smp_UCYNA_Z-7,molecules1,Pyridoxamine,169.112,77.142,0.61,1109,9,0.54,0.63,1408
241121_Smp_UCYNA_Z-12,molecules1,Pyridoxamine,169.112,77.142,0.61,1869,848,0.54,0.63,2196
241121_Smp_UCYNA_Z-13,molecules1,Pyridoxamine,169.112,77.142,0.56,1294,2603,0.54,0.63,1189
241121_Smp_UCYNA_Z-17,molecules1,Pyridoxamine,169.112,77.142,0.62,1716,0,0.54,0.63,1213
241121_Smp_UCYNA_Z-19,molecules1,Pyridoxamine,169.112,77.142,0.6,1396,417,0.54,0.63,1875
241121_Smp_UCYNA_Z-20,molecules1,Pyridoxamine,169.112,77.142,0.6,6264,0,0.54,0.63,2978
241121_Smp_UCYNA_Z-21,molecules1,Pyridoxamine,169.112,77.142,0.61,1744,126,0.54,0.63,1469
241121_Smp_UCYNA_Z-22,molecules1,Pyridoxamine,169.112,77.142,0.59,14406,86,0.54,0.63,8775
241121_Smp_UCYNA_Z-23,molecules1,Pyridoxamine,169.112,77.142,0.58,22296,2376,0.54,0.63,12986
241121_Smp_UCYNA_Z-24,molecules1,Pyridoxamine,169.112,77.142,0.58,18222,47,0.54,0.63,9994
241121_Smp_UCYNA_Z-25,molecules1,Pyridoxamine,169.112,77.142,0.58,2074,45,0.54,0.63,2301
241121_Smp_UCYNA_Z-26,molecules1,Pyridoxamine,169.112,77.142,0.59,3222,0,0.54,0.63,2915
241121_Smp_UCYNA_Z-27,molecules1,Pyridoxamine,169.112,77.142,0.63,274,121,0.54,0.63,430
241121_Smp_UCYNA_Z-28,molecules1,Pyridoxamine,169.112,77.142,0.61,662,5,0.54,0.63,1199
241121_Smp_UCYNA_Z-29,molecules1,Pyridoxamine,169.112,77.142,0.63,1074,89,0.54,0.63,965
241121_Smp_UCYNA_Z-30,molecules1,Pyridoxamine,169.112,77.142,0.58,25810,0,0.54,0.63,20972
241121_Smp_UCYNA_Z-31,molecules1,Pyridoxamine,169.112,77.142,0.58,26155,230,0.54,0.63,10858
241121_Smp_UCYNA_Z-32,molecules1,Pyridoxamine,169.112,77.142,0.59,20077,0,0.54,0.63,9533
241121_Smp_UCYNA_Z-33,molecules1,Pyridoxamine,169.112,77.142,0.55,3841,36,0.54,0.63,3031
241121_Smp_UCYNA_Z-34,molecules1,Pyridoxamine,169.112,77.142,0.58,24878,112,0.54,0.63,20405
241121_Smp_UCYNA_Z-35,molecules1,Pyridoxamine,169.112,77.142,0.59,15765,0,0.54,0.63,8178
241121_Smp_UCYNA_Z-36,molecules1,Pyridoxamine,169.112,77.142,0.58,16228,89,0.54,0.63,7943
241121_Smp_UCYNA_Z-37,molecules1,Pyridoxamine,169.112,77.142,0.62,2854,0,0.54,0.63,2673
241121_Smp_UCYNA_Z-38,molecules1,Pyridoxamine,169.112,77.142,0.57,2673,101,0.54,0.63,1947
241121_Smp_UCYNA_Z-39,molecules1,Pyridoxamine,169.112,77.142,0.56,3217,220,0.54,0.63,1925
241121_Smp_UCYNA_Z-40,molecules1,Pyridoxamine,169.112,77.142,0.56,1679,0,0.54,0.63,2125
241121_Smp_UCYNA_Z-41,molecules1,Pyridoxamine,169.112,77.142,0.62,895,97,0.54,0.63,1270
241121_Smp_UCYNA_Z-42,molecules1,Pyridoxamine,169.112,77.142,0.6,1974,55,0.54,0.63,2385
241121_Std_0nM_UCYNA_B12_1,molecules1,Vitamin B1,265.104,144.1133,0.67,107450,52,0.65,0.71,55346
241121_Std_0nM_UCYNA_B12_2,molecules1,Vitamin B1,265.104,144.1133,0.69,122938,0,0.65,0.76,27822
241121_Std_1nM_UCYNA_B12_1,molecules1,Vitamin B1,265.104,144.1133,0.69,104650,0,0.65,0.73,42000
241121_Std_1nM_UCYNA_B12_2,molecules1,Vitamin B1,265.104,144.1133,0.68,75290,0,0.65,0.73,30076
241121_Std_5nM_UCYNA_B12_1,molecules1,Vitamin B1,265.104,144.1133,0.69,91818,0,0.65,0.73,27143
241121_Std_5nM_UCYNA_B12_2,molecules1,Vitamin B1,265.104,144.1133,0.68,61079,1061,0.65,0.73,23455
241121_Std_10nM_UCYNA_B12_1,molecules1,Vitamin B1,265.104,144.1133,0.67,88790,1096,0.66,0.72,53337
241121_Std_10nM_UCYNA_B12_2,molecules1,Vitamin B1,265.104,144.1133,0.67,77861,111,0.65,0.73,31204
241121_Std_20nM_UCYNA_B12_1,molecules1,Vitamin B1,265.104,144.1133,0.67,66129,89,0.66,0.72,28544
241121_Std_20nM_UCYNA_B12_2,molecules1,Vitamin B1,265.104,144.1133,0.69,226345,0,0.66,0.89,30368
241121_Std_50nM_RP-Mix234_InH2O,molecules1,Vitamin B1,265.104,144.1133,0.69,0,0,0.69,0.71,0
241121_Poo_UCYNA-culture_Full1,molecules1,Vitamin B1,265.104,144.1133,0.68,741184,7267,0.65,0.72,275291
241121_Poo_UCYNA-culture_Full2,molecules1,Vitamin B1,265.104,144.1133,0.68,1238149,36350,0.65,0.81,250114
241121_Poo_UCYNA-culture_Full3,molecules1,Vitamin B1,265.104,144.1133,0.68,1052609,25781,0.65,0.77,244746
241121_Smp_UCYNA_Z-2,molecules1,Vitamin B1,265.104,144.1133,0.67,138221,0,0.65,0.72,63952
241121_Smp_UCYNA_Z-4,molecules1,Vitamin B1,265.104,144.1133,0.68,199080,0,0.65,0.72,75664
241121_Smp_UCYNA_Z-7,molecules1,Vitamin B1,265.104,144.1133,0.67,9188,0,0.66,0.72,6657
241121_Smp_UCYNA_Z-12,molecules1,Vitamin B1,265.104,144.1133,0.7,31298,0,0.61,0.77,8500
241121_Smp_UCYNA_Z-13,molecules1,Vitamin B1,265.104,144.1133,0.68,20641,81,0.64,0.7,9471
241121_Smp_UCYNA_Z-17,molecules1,Vitamin B1,265.104,144.1133,0.68,646558,5352,0.65,0.72,277229
241121_Smp_UCYNA_Z-19,molecules1,Vitamin B1,265.104,144.1133,0.71,161605,0,0.65,0.77,36608
241121_Smp_UCYNA_Z-20,molecules1,Vitamin B1,265.104,144.1133,0.86,967023,75661,0.65,0.9,88337
241121_Smp_UCYNA_Z-21,molecules1,Vitamin B1,265.104,144.1133,0.68,2472,0,0.66,0.71,1823
241121_Smp_UCYNA_Z-22,molecules1,Vitamin B1,265.104,144.1133,0.68,6692491,32460,0.65,0.77,1717940
241121_Smp_UCYNA_Z-23,molecules1,Vitamin B1,265.104,144.1133,0.68,6970586,112275,0.66,0.77,1724808
241121_Smp_UCYNA_Z-24,molecules1,Vitamin B1,265.104,144.1133,0.68,1954356,11741,0.65,0.72,891277
241121_Smp_UCYNA_Z-25,molecules1,Vitamin B1,265.104,144.1133,0.71,233673,0,0.65,0.77,51552
241121_Smp_UCYNA_Z-26,molecules1,Vitamin B1,265.104,144.1133,0.71,1867675,4955,0.66,0.91,179894
241121_Smp_UCYNA_Z-27,molecules1,Vitamin B1,265.104,144.1133,0.68,140674,0,0.66,0.8,29920
241121_Smp_UCYNA_Z-28,molecules1,Vitamin B1,265.104,144.1133,0.68,250965,318,0.66,0.72,123930
241121_Smp_UCYNA_Z-29,molecules1,Vitamin B1,265.104,144.1133,0.68,295820,0,0.65,0.72,119360
241121_Smp_UCYNA_Z-30,molecules1,Vitamin B1,265.104,144.1133,0.68,2317950,81713,0.65,0.72,1011772
241121_Smp_UCYNA_Z-31,molecules1,Vitamin B1,265.104,144.1133,0.68,1737712,42117,0.65,0.72,757380
241121_Smp_UCYNA_Z-32,molecules1,Vitamin B1,265.104,144.1133,0.68,2190582,24442,0.65,0.72,874047
241121_Smp_UCYNA_Z-33,molecules1,Vitamin B1,265.104,144.1133,0.68,620430,6668,0.65,0.72,271001
241121_Smp_UCYNA_Z-34,molecules1,Vitamin B1,265.104,144.1133,0.68,2009474,52459,0.65,0.73,733545
241121_Smp_UCYNA_Z-35,molecules1,Vitamin B1,265.104,144.1133,0.68,10660454,153729,0.65,0.79,1881798
241121_Smp_UCYNA_Z-36,molecules1,Vitamin B1,265.104,144.1133,0.68,4594020,135974,0.66,0.79,941420
241121_Smp_UCYNA_Z-37,molecules1,Vitamin B1,265.104,144.1133,0.68,291712,137,0.64,0.72,110661
241121_Smp_UCYNA_Z-38,molecules1,Vitamin B1,265.104,144.1133,0.67,279078,2256,0.65,0.72,116846
241121_Smp_UCYNA_Z-39,molecules1,Vitamin B1,265.104,144.1133,0.68,144465,4169,0.64,0.72,51875
241121_Smp_UCYNA_Z-40,molecules1,Vitamin B1,265.104,144.1133,0.68,604301,14698,0.65,0.72,235313
241121_Smp_UCYNA_Z-41,molecules1,Vitamin B1,265.104,144.1133,0.69,185129,10706,0.65,0.73,62865
241121_Smp_UCYNA_Z-42,molecules1,Vitamin B1,265.104,144.1133,0.68,526371,2556,0.65,0.72,210050
241121_Std_0nM_UCYNA_B12_1,molecules1,Vitamin B1,265.104,122.138,0.68,473279,0,0.65,0.71,234624
241121_Std_0nM_UCYNA_B12_2,molecules1,Vitamin B1,265.104,122.138,0.68,556601,0,0.65,0.76,122859
241121_Std_1nM_UCYNA_B12_1,molecules1,Vitamin B1,265.104,122.138,0.68,459915,1428,0.65,0.73,167883
241121_Std_1nM_UCYNA_B12_2,molecules1,Vitamin B1,265.104,122.138,0.7,333927,0,0.65,0.73,119744
241121_Std_5nM_UCYNA_B12_1,molecules1,Vitamin B1,265.104,122.138,0.67,464932,0,0.65,0.73,152599
241121_Std_5nM_UCYNA_B12_2,molecules1,Vitamin B1,265.104,122.138,0.68,353908,0,0.65,0.73,131065
241121_Std_10nM_UCYNA_B12_1,molecules1,Vitamin B1,265.104,122.138,0.68,386263,98,0.66,0.72,179751
241121_Std_10nM_UCYNA_B12_2,molecules1,Vitamin B1,265.104,122.138,0.68,335276,1534,0.65,0.73,122916
241121_Std_20nM_UCYNA_B12_1,molecules1,Vitamin B1,265.104,122.138,0.68,358111,0,0.66,0.72,170048
241121_Std_20nM_UCYNA_B12_2,molecules1,Vitamin B1,265.104,122.138,0.68,1003055,0,0.66,0.89,96848
241121_Std_50nM_RP-Mix234_InH2O,molecules1,Vitamin B1,265.104,122.138,0.7,527,0,0.69,0.71,1159
241121_Poo_UCYNA-culture_Full1,molecules1,Vitamin B1,265.104,122.138,0.67,3172151,0,0.65,0.72,1310464
241121_Poo_UCYNA-culture_Full2,molecules1,Vitamin B1,265.104,122.138,0.68,5899469,20022,0.65,0.81,1122750
241121_Poo_UCYNA-culture_Full3,molecules1,Vitamin B1,265.104,122.138,0.67,4546412,23499,0.65,0.77,1040302
241121_Smp_UCYNA_Z-2,molecules1,Vitamin B1,265.104,122.138,0.67,605926,4864,0.65,0.72,282238
241121_Smp_UCYNA_Z-4,molecules1,Vitamin B1,265.104,122.138,0.67,941006,0,0.65,0.72,360384
241121_Smp_UCYNA_Z-7,molecules1,Vitamin B1,265.104,122.138,0.69,65792,0,0.66,0.72,28488
241121_Smp_UCYNA_Z-12,molecules1,Vitamin B1,265.104,122.138,0.67,115334,0,0.61,0.77,23060
241121_Smp_UCYNA_Z-13,molecules1,Vitamin B1,265.104,122.138,0.68,69741,0,0.64,0.7,52176
241121_Smp_UCYNA_Z-17,molecules1,Vitamin B1,265.104,122.138,0.68,3141373,4383,0.65,0.72,1444004
241121_Smp_UCYNA_Z-19,molecules1,Vitamin B1,265.104,122.138,0.69,672953,1379,0.65,0.77,147961
241121_Smp_UCYNA_Z-20,molecules1,Vitamin B1,265.104,122.138,0.76,4610175,24265,0.65,0.9,434352
241121_Smp_UCYNA_Z-21,molecules1,Vitamin B1,265.104,122.138,0.7,8819,0,0.66,0.71,4969
241121_Smp_UCYNA_Z-22,molecules1,Vitamin B1,265.104,122.138,0.68,29766386,42439,0.65,0.77,7339028
241121_Smp_UCYNA_Z-23,molecules1,Vitamin B1,265.104,122.138,0.67,30848382,184865,0.66,0.77,7496756
241121_Smp_UCYNA_Z-24,molecules1,Vitamin B1,265.104,122.138,0.67,8400987,43609,0.65,0.72,3715376
241121_Smp_UCYNA_Z-25,molecules1,Vitamin B1,265.104,122.138,0.68,1095109,192,0.65,0.77,232486
241121_Smp_UCYNA_Z-26,molecules1,Vitamin B1,265.104,122.138,0.75,9012935,0,0.66,0.91,788480
241121_Smp_UCYNA_Z-27,molecules1,Vitamin B1,265.104,122.138,0.68,666377,0,0.66,0.8,119072
241121_Smp_UCYNA_Z-28,molecules1,Vitamin B1,265.104,122.138,0.67,1225370,9262,0.66,0.72,597814
241121_Smp_UCYNA_Z-29,molecules1,Vitamin B1,265.104,122.138,0.68,1350663,0,0.65,0.72,591360
241121_Smp_UCYNA_Z-30,molecules1,Vitamin B1,265.104,122.138,0.67,10332465,19592,0.65,0.72,4515224
241121_Smp_UCYNA_Z-31,molecules1,Vitamin B1,265.104,122.138,0.67,7646037,11166,0.65,0.72,3209744
241121_Smp_UCYNA_Z-32,molecules1,Vitamin B1,265.104,122.138,0.68,9652918,21892,0.65,0.72,3901572
241121_Smp_UCYNA_Z-33,molecules1,Vitamin B1,265.104,122.138,0.68,2946011,23074,0.65,0.72,1393638
241121_Smp_UCYNA_Z-34,molecules1,Vitamin B1,265.104,122.138,0.68,9063439,30002,0.65,0.73,3440116
241121_Smp_UCYNA_Z-35,molecules1,Vitamin B1,265.104,122.138,0.68,46871576,45251,0.65,0.79,8285846
241121_Smp_UCYNA_Z-36,molecules1,Vitamin B1,265.104,122.138,0.68,20499010,168051,0.66,0.79,4150320
241121_Smp_UCYNA_Z-37,molecules1,Vitamin B1,265.104,122.138,0.67,1392015,142,0.64,0.72,496676
241121_Smp_UCYNA_Z-38,molecules1,Vitamin B1,265.104,122.138,0.68,1234842,0,0.65,0.72,501888
241121_Smp_UCYNA_Z-39,molecules1,Vitamin B1,265.104,122.138,0.68,571893,49,0.64,0.72,240412
241121_Smp_UCYNA_Z-40,molecules1,Vitamin B1,265.104,122.138,0.68,2767655,0,0.65,0.72,1158400
241121_Smp_UCYNA_Z-41,molecules1,Vitamin B1,265.104,122.138,0.67,913572,2234,0.65,0.73,443995
241121_Smp_UCYNA_Z-42,molecules1,Vitamin B1,265.104,122.138,0.68,2375342,10629,0.65,0.72,1001050
241121_Std_0nM_UCYNA_B12_1,molecules1,Vitamin B2,377.196,243.157,3.91,71224,4236,3.84,3.96,34025
241121_Std_0nM_UCYNA_B12_2,molecules1,Vitamin B2,377.196,243.157,3.92,73997,313,3.86,4,26461
241121_Std_1nM_UCYNA_B12_1,molecules1,Vitamin B2,377.196,243.157,3.91,72628,233,3.85,3.98,33011
241121_Std_1nM_UCYNA_B12_2,molecules1,Vitamin B2,377.196,243.157,3.91,92069,187,3.85,3.98,34006
241121_Std_5nM_UCYNA_B12_1,molecules1,Vitamin B2,377.196,243.157,3.91,84732,0,3.86,3.98,32440
241121_Std_5nM_UCYNA_B12_2,molecules1,Vitamin B2,377.196,243.157,3.9,74260,0,3.86,3.98,27500
241121_Std_10nM_UCYNA_B12_1,molecules1,Vitamin B2,377.196,243.157,3.91,55299,0,3.86,3.94,26724
241121_Std_10nM_UCYNA_B12_2,molecules1,Vitamin B2,377.196,243.157,3.92,88416,0,3.85,3.99,38592
241121_Std_20nM_UCYNA_B12_1,molecules1,Vitamin B2,377.196,243.157,3.91,86948,1570,3.86,3.98,37388
241121_Std_20nM_UCYNA_B12_2,molecules1,Vitamin B2,377.196,243.157,3.9,63452,0,3.87,3.99,30000
241121_Std_50nM_RP-Mix234_InH2O,molecules1,Vitamin B2,377.196,243.157,4.08,6082,0,4.02,4.11,2229
241121_Poo_UCYNA-culture_Full1,molecules1,Vitamin B2,377.196,243.157,3.91,2067670,41062,3.87,4,822538
241121_Poo_UCYNA-culture_Full2,molecules1,Vitamin B2,377.196,243.157,3.92,1912318,32221,3.87,4.02,746986
241121_Poo_UCYNA-culture_Full3,molecules1,Vitamin B2,377.196,243.157,3.92,1857511,33124,3.86,4,790900
241121_Smp_UCYNA_Z-2,molecules1,Vitamin B2,377.196,243.157,3.92,101664,12827,3.88,3.96,49163
241121_Smp_UCYNA_Z-4,molecules1,Vitamin B2,377.196,243.157,3.91,62750,7011,3.87,3.96,30909
241121_Smp_UCYNA_Z-7,molecules1,Vitamin B2,377.196,243.157,3.91,78772,6151,3.87,3.98,33747
